PC1, PC2, PC3
7.354287797873991853e-03,-1.080857896990695954e-02,9.542058227018678992e-03
6.362642703457784162e-03,-1.574029068991565986e-02,2.993268044982204043e-03
7.416527935829853729e-03,1.589894014124083529e-02,1.089096440201396503e-02
7.937284978485108222e-03,1.661554201252644566e-02,8.398201891460182686e-03
9.798359347461432431e-03,-2.182766050089545243e-04,8.505540716491573339e-03
1.138030834103912099e-02,3.929707487540626959e-03,-4.903084583788410236e-03
7.220635539679306006e-03,-6.375995225356199600e-03,-1.529060230551140299e-02
9.148070456472019371e-03,3.083146064967691967e-03,-1.506627917795377511e-02
7.522097551742405394e-03,-7.034799685591272556e-03,-1.410696022919639969e-02
6.780866211170158593e-03,-1.436352680977814530e-02,8.729193622560010163e-03
7.022311355185147617e-03,1.528871853329916500e-02,5.860658950278607900e-03
1.171221509533707308e-02,6.664332773756885195e-03,3.384769761518554524e-03
8.007116860808809536e-03,-1.225523028957125476e-02,-6.528580844301471592e-03
1.187807051406694105e-02,7.897813032555730736e-03,-6.713271140364753496e-03
1.069413209990246853e-02,-7.352384162192184165e-04,-1.843270701643949516e-02
1.287271639180985645e-02,-2.939071748627740052e-02,1.075879439242009156e-02
7.150802564516662956e-03,1.471269124765311326e-02,1.547345349513007048e-02
1.537643658139133465e-02,-3.286751257703615040e-03,4.117115942293514234e-03
1.364400810772103262e-02,1.277039603853487282e-04,2.014436742602316796e-02
1.158828344423146889e-02,1.436436418992721080e-03,-1.908817787746515046e-02
1.466486604376959768e-02,5.511580835162622084e-04,6.895547881880065635e-03
1.329534626940571951e-02,-1.443652243558819770e-02,-5.405511700643981197e-03
1.100362597517848089e-02,5.036869751771078790e-03,-1.684681961186294125e-02
1.708783478850118762e-02,7.739952641089454556e-03,-3.491171396838598385e-03
1.247894397195659609e-02,1.037366093324088197e-02,-1.917820470297542518e-02
1.239945984307057325e-02,-2.178958178828971706e-02,2.105539316282543065e-05
6.925847794760869695e-03,1.649625690106959475e-02,8.803321023259418066e-03
1.365132626302526658e-02,9.584022285736536195e-04,7.774939260213633435e-03
1.575864372641440705e-02,2.441612038129165312e-03,1.503182399799459119e-02
1.229815650546620814e-02,1.471695914525850742e-03,-1.919811329890977816e-02
1.346335738382781894e-02,2.092565143462527238e-03,7.522453995215684294e-03
1.153822787034870963e-02,-9.793579717217615332e-03,-1.613096531934033340e-03
1.168890511201428617e-02,7.278782215766036248e-03,-1.441218606573578531e-02
1.613347228803260411e-02,3.448822371493945674e-03,2.819508296864029536e-03
1.171868544551259508e-02,1.229318745522685677e-02,-1.135983148143800830e-02
1.265611886869886377e-02,-1.721677539972578039e-02,3.856281194396704928e-03
8.396493094404725022e-03,1.798738500783877287e-02,1.170287372594996933e-02
1.349616273979569424e-02,-3.249802570699468571e-03,1.980334039142476847e-03
1.492021727405046065e-02,1.508657755294102922e-03,1.382849989868174291e-02
1.263885679425685860e-02,1.841004780781080883e-03,-1.948812440798326773e-02
8.700050771202581801e-03,2.704514997283568103e-03,2.496519400899628593e-03
1.199204174994712713e-02,-7.706692703943831407e-03,-5.455473728954116433e-03
1.033608856568394956e-02,4.710546784922105962e-03,-1.917458106482456542e-02
1.616918313643762178e-02,3.888118062657112441e-03,-1.116480877366482624e-03
1.120590085289351751e-02,1.347327634868024891e-02,-1.263681022861148917e-02
1.278857946062994001e-02,7.598726575059146010e-04,1.969280890405573567e-02
1.247198872605727836e-02,3.543491989878003959e-03,2.473187319036557977e-03
1.147959609214279503e-02,-5.660371812534354015e-03,2.216620807193678266e-02
1.106567646495273081e-02,3.263231933815585305e-03,1.124642369469654006e-02
1.176101449749551026e-02,8.120935897447422933e-03,-2.079522480960664665e-02
1.340128891506607231e-02,2.544686828194967464e-03,1.976298171986336574e-02
1.192656068854928628e-02,6.449547704582150138e-04,4.803691394546918264e-03
8.928640472559108004e-03,1.823396888193155874e-02,1.324588848306793021e-02
1.115130488936681707e-02,3.187893667464589045e-03,-1.644367521126723769e-02
1.268418235627350073e-02,3.747593523789203435e-03,2.128455514924810273e-03
1.490837511560352477e-02,-1.749435785702049568e-03,7.351449675962533695e-03
1.377165394894730444e-02,-8.232599249004237535e-03,5.020782323963276887e-03
1.238604698360137868e-02,-6.862278232456319035e-04,1.851603102073554052e-02
1.238435799217553999e-02,3.652526659614517644e-03,1.314642445512454599e-02
9.348406612671285310e-03,1.711401567524270181e-02,1.520877055505865348e-02
1.335937707023079901e-02,-9.964697265772294154e-04,1.819672051773894156e-02
1.217753784385956946e-02,5.600141992630279508e-03,-1.755742566610756991e-02
1.124608906199651287e-02,1.054598095134553527e-02,-9.043448510501294821e-03
1.039130270930040643e-02,1.896997668493344323e-03,1.112960210092400065e-02
6.961888814384128987e-03,1.523645447760404656e-02,1.270843815318573565e-02
9.813871077357979450e-03,1.512873247322314783e-04,9.749994386412238687e-03
1.516576818028680246e-02,8.532796365000634362e-03,2.097323303062754475e-03
1.024103679106940119e-02,1.245722814740914293e-02,-7.896581932327674871e-03
6.405912671229101532e-03,1.403760993229919221e-02,1.221946997864627529e-02
1.432764422522410722e-02,7.685917805818914643e-03,3.568150286310257154e-03
1.223294686177527762e-02,8.445383719818773047e-03,1.493405719188939688e-03
9.184875115798761536e-03,9.936867997430366001e-03,-1.606513489533170982e-02
1.427162574661368193e-02,8.837138454914301999e-03,-4.270764539727878520e-03
9.012880590343240461e-03,1.711789939170531988e-02,1.440563752672847919e-02
1.322213256872656860e-02,-3.028086526045999788e-02,5.264383525352201929e-03
1.257771378761309532e-02,-2.324895157831360221e-02,2.882156561866429552e-03
9.252189332002119446e-03,-1.442213205469684671e-02,-8.155791803187170327e-03
9.821473340401173230e-03,4.765464636459116818e-03,-1.861820734693332702e-02
1.035720990481526528e-02,5.050798167855627407e-03,-1.819937269902341739e-02
1.544241049848518905e-02,1.044433033874588718e-02,-7.349162191206427656e-03
1.120993376473270083e-02,1.254014589183942950e-02,-1.127000199658969443e-02
1.119808929218966791e-02,3.889322513744478561e-03,1.255577008209194170e-02
1.352083764795755476e-02,-1.985619336106320479e-02,1.814912944289697122e-03
1.270983475020591273e-02,-1.281581182266989388e-02,-7.879668969164629888e-03
6.923491089813644736e-03,1.523649407357760555e-02,1.233217015437690876e-02
1.230163171339411846e-02,-1.534638218914253322e-03,1.336963988284534978e-02
1.277486241408344256e-02,9.045331421329792440e-03,-1.550566683763779027e-02
1.362371337734883010e-02,-5.062280614307731802e-04,-2.102440644801941913e-02
1.458167879542762377e-02,-8.336048112876236552e-03,6.132042547357941832e-03
7.151184375472048951e-03,1.433124547824377905e-02,1.536687153184759271e-02
1.216985662944279796e-02,-6.281153324229037105e-03,4.876716612359111025e-03
1.183376943052543567e-02,-2.782266669418485307e-03,1.278538884985112173e-03
1.247917882598316430e-02,-2.051463943225578790e-02,1.040095678489534256e-02
1.000827533783828389e-02,1.072308469349234072e-02,-1.633691791594887865e-02
1.445952979345102758e-02,-9.293962414661514123e-04,-2.187990607011902275e-02
1.489991993216109069e-02,6.415794522822636584e-03,-1.827693606867359863e-02
1.569169712103318445e-02,-8.459761752923891306e-03,4.194054939600544950e-03
1.299137538385468360e-02,3.967402750688972003e-03,1.467618163240330328e-02
8.661256030273211878e-03,-6.786577912877922794e-03,-2.047904610973510023e-02
1.142157579786719571e-02,-9.048741665492664133e-04,-1.437884550718362096e-02
1.395845404848179185e-02,1.149710039443272228e-02,-2.945132325629301346e-03
1.214986537882914268e-02,1.176858237732368324e-03,-2.217113501941937390e-02
7.706652532961241579e-03,1.520043560945135049e-02,1.560399401427134229e-02
1.369460752851411889e-02,1.154107148430669541e-02,5.079318536030099848e-03
1.359221104541695653e-02,-1.160592448284154810e-02,-4.259738762128196382e-03
1.071081667391781192e-02,4.347874265841930770e-03,7.373433743073532810e-03
1.378441833650036023e-02,1.456898199107299965e-02,-7.736156921924152580e-03
1.548840302061881523e-02,-2.664294632151479464e-02,1.106774127642374140e-03
1.398421959448668643e-02,-2.514456852299125356e-02,7.995251465362906290e-04
1.297503310825200151e-02,-2.099696546076072062e-02,5.244645021517525645e-04
1.085202438334058675e-02,-2.077424162490933059e-03,1.831598297510394352e-02
9.268077740786542784e-03,-1.893132348018159274e-03,-2.060003439635320691e-02
6.583714717060302687e-03,1.318780580672385648e-02,1.512982514537864441e-02
9.980304925429117624e-03,-1.331291173545060859e-02,-5.483387053624745426e-03
7.879590335422516703e-03,-1.396043224588790948e-03,-1.801865622237412354e-02
1.359824657493476606e-02,-1.099649847287727765e-02,9.808661445979843536e-04
1.327026933778176904e-02,-2.472026603959546695e-02,5.393239828306877273e-03
1.048352890749676934e-02,7.435577486169255533e-03,-1.341486661000064820e-02
1.105484351843020151e-02,3.143135959445398156e-03,4.228650005176764863e-03
1.300202379059157455e-02,1.000674468716930511e-03,-2.142233420883204661e-02
8.543060211020223754e-03,1.758613276327900682e-02,1.148710093359087830e-02
1.276062667717109411e-02,5.977577652769520272e-03,1.371342566087831172e-02
1.527774107741966016e-02,7.293783667007878481e-03,6.564046135477476273e-04
1.289934484183164615e-02,-8.940769316632100200e-03,-8.827298801935792860e-03
1.064859324301978619e-02,5.558190888060728432e-03,1.623834900629402000e-02
1.359471276436473482e-02,6.638216857930060062e-03,-1.600857102986598737e-02
1.269745614479544926e-02,4.809357454439909529e-03,-1.688377645595058249e-02
1.017263505858593403e-02,3.487433508129590774e-03,-5.574314520870407921e-03
1.311550858080244228e-02,9.564723754712236084e-03,-1.349823724435464216e-02
1.183837338445442762e-02,1.818661660086824889e-03,1.335918488791459739e-02
1.101520281730556869e-02,1.428455177451727490e-03,-2.062373118708006950e-02
1.667698398587388886e-02,9.669688091737342617e-03,-5.852772626993166596e-04
1.503090705416865701e-02,-2.979460384324854674e-03,1.307442144393526975e-02
1.322935161342667434e-02,-1.223087157858590394e-02,-4.589823409158440455e-03
1.257916647563651034e-02,-3.539570165565270824e-03,-2.134407328707712409e-02
1.071965152317323061e-02,6.928543869536381815e-03,-1.626703833195917645e-02
1.337727065745082308e-02,-1.141108022827467920e-02,-5.678862182715654038e-03
1.203135525355683751e-02,-9.343571422294154674e-03,1.277715122897941057e-02
1.159194653540389537e-02,-1.994182693580874317e-03,1.015923863947785881e-02
1.315139960247801998e-02,-2.114374890538069790e-02,9.629557073527104070e-04
1.185231385075014715e-02,6.592945239056544754e-03,-1.685801742483192603e-02
9.525711598799826638e-03,4.867011830758986857e-03,-1.380364982064739149e-02
9.852151540862788548e-03,-2.909355601224945798e-02,8.033553769913897094e-03
7.834521979697750549e-03,1.549407358439097368e-02,1.447164126015400287e-02
1.187082125688536903e-02,-6.814146216693068962e-03,4.569352225446663557e-03
1.208783133058930447e-02,1.094751622224751902e-03,1.947298009736571703e-02
8.747807781387929860e-03,-9.216339951309087536e-03,-1.900962047621777840e-02
8.826091975412963392e-03,4.666710964129206613e-04,1.297704758820525405e-04
1.125662908808609808e-02,-8.243070738543375672e-03,-2.360358590887528477e-03
8.083450877618580943e-03,1.039942419795743082e-02,-8.270216625549541359e-03
1.119200086180699438e-02,1.110210336590418054e-02,7.387794817669167229e-03
1.198105744072300131e-02,1.131421075364895824e-03,-1.585334331272353001e-02
8.008910009456042881e-03,-2.109059516444530824e-02,1.140729575163740685e-03
6.037495224734877770e-03,1.224933331878242000e-02,7.050677221951904758e-03
1.042368998979580942e-02,1.290133333616564010e-03,6.354307488096381899e-03
1.032740207786515992e-02,-1.090621237245309721e-03,1.954089688965440427e-02
7.073989528260177934e-03,2.467637177090457271e-03,-1.342713004800619170e-02
9.229319473619055150e-03,2.146502679988275108e-03,-3.047354658410976729e-04
1.111451695243785044e-02,-2.531692600102225283e-04,9.890043093104398161e-04
7.866231445208629949e-03,4.627384567747563383e-03,-1.230155641551295212e-02
9.401230159003024292e-03,8.990896357747212020e-03,1.350089456494356875e-02
1.105121862016609363e-02,4.867295398473345247e-03,-1.303814751754095273e-02
8.777931348550952959e-03,-2.170960618749454007e-02,1.136168687378354440e-03
5.496194792166487174e-03,1.028852772137324456e-02,6.058246610957814492e-03
9.999596790087680528e-03,-9.346820535348680792e-03,-1.464355964466393010e-04
1.279802088247036958e-02,-9.229960278884858510e-03,2.036756163667067035e-02
8.027540475215541940e-03,-4.408132104704552690e-03,-1.631740961183707206e-02
5.060728455734253735e-03,1.848459359951996591e-03,-1.589126720088086331e-03
1.171923094892897421e-02,-1.020350049883804802e-02,-6.679429039737079911e-04
9.025654543864379889e-03,1.106702838456693344e-02,-9.134420486081295740e-03
1.474945003162350665e-02,3.018270185918874894e-03,-4.586750101372601401e-04
1.205844465493568878e-02,9.308006066509992571e-03,-1.199085853463966074e-02
1.216919835563923594e-02,-1.394687572580071170e-03,-1.156709222812580358e-03
1.057630962675626049e-02,4.748419204871544459e-03,-1.918436784153065497e-02
9.492790609606916244e-03,-8.414065062383969604e-03,1.024112172673131418e-03
1.245152600180802517e-02,-3.962954190198359102e-03,-3.399797816978833518e-03
1.021724372275205350e-02,4.803225432748547226e-04,-1.842702631931546556e-02
9.205251734725736212e-03,3.687591681810873431e-03,-1.808706457724143860e-02
1.006237375084009095e-02,9.907131797549325637e-04,2.533564501168186246e-03
1.068371468405321899e-02,-3.807128236207877377e-03,3.729830676218481769e-03
1.113376036833409188e-02,5.355790104227314309e-03,-1.236515433959286224e-02
9.479399545106230451e-03,1.916231288217830689e-03,-1.956876273534527075e-02
1.078914258686938625e-02,-4.028127230269867680e-03,2.067463660244990478e-03
1.253914921963655144e-02,8.243873244389793645e-03,-1.138341656325666390e-02
1.137193229157531550e-02,4.236532645666642866e-03,1.737696305747920417e-02
1.169187169472587530e-02,8.752899604625966230e-04,-1.996777792456396611e-02
1.235407134215567304e-02,-4.620737913424950889e-03,1.910091201303924444e-02
1.154308618538946521e-02,3.142935774795584808e-03,8.790651821333064081e-03
9.373685279485666905e-03,-1.222378955141296790e-02,-2.318657604678372108e-04
1.487762759320206650e-02,-2.041713948286875968e-02,1.147698994767967166e-03
1.139067786839057482e-02,1.231768360183431443e-02,-1.608344013930554026e-02
8.186407746949299000e-03,9.240542603347450803e-04,9.269903264827646918e-04
1.204112287448504820e-02,-3.410361132523946886e-03,-1.017639532625680410e-02
1.432269622000650541e-02,-1.291834253240167589e-02,-7.077432684267350067e-03
7.307207674393542338e-03,1.496880189697031953e-02,1.395148844308090330e-02
1.137604416800175496e-02,-1.774547642175958520e-02,-2.780276132750910019e-03
1.380024389438925213e-02,-1.186889149566465115e-02,-1.635107684254670946e-03
9.578338672610054935e-03,1.715164990759397625e-03,5.695934103453019742e-04
9.982372436529655946e-03,-5.169216917070356201e-03,2.037237398584218137e-02
1.011862350206598100e-02,-4.668728527190957149e-03,-3.370547138026557844e-03
1.286326575384199797e-02,-3.008160066011492020e-03,2.029144934165466249e-02
1.202826366330098096e-02,8.219969047526516290e-03,8.521610596671298082e-03
1.352847906261160291e-02,-2.939570782548890648e-02,5.823656095573562057e-03
1.217625938925267527e-02,-2.111167911295260685e-02,-3.822025550341030288e-03
1.085076025080793441e-02,-1.321276924679443392e-03,2.062867692975167699e-02
1.045775211349999831e-02,-2.274061986789209148e-05,-1.999374990080117834e-02
7.225087173582066952e-03,1.489738268812803267e-02,1.416115754234928067e-02
1.059942558915539547e-02,-1.464645279205774265e-03,5.579279179903830904e-03
9.972738790117076021e-03,-4.307123204690102916e-03,2.216330063666339945e-02
1.025605531391437716e-02,-2.381314256639777485e-02,2.825410841229506614e-03
1.179254213132732015e-02,1.134442731142111006e-02,7.562097307144516681e-03
1.117383165203955121e-02,-1.108343012724135289e-02,1.829927137434277443e-02
1.095068114388255548e-02,-2.425109298347977865e-02,-6.478878690091251702e-04
1.208479878836920055e-02,-1.044149469198110171e-02,-1.038294466307161873e-03
9.049540085537549280e-03,-3.903702047665216605e-03,-2.221091452251565315e-03
8.960534771741973312e-03,-7.765312533189813607e-05,-1.789902715349035028e-02
1.059670241794042830e-02,7.201898429314191816e-03,7.848942437773403710e-03
6.314280703769713753e-03,1.373610180748547661e-02,1.354743256743851099e-02
9.721222597702887033e-03,5.041481286190190904e-03,-1.732488038401402280e-02
6.660239962632374944e-03,1.319807149527969445e-02,1.516465744474046473e-02
1.133444065466037917e-02,1.751859062008592413e-03,1.496775280474803294e-02
1.142281583238546720e-02,8.300606849396366047e-03,8.140398460954170745e-03
8.007417335034483843e-03,1.646656314130942643e-03,2.270920510039279964e-03
1.058498528670615349e-02,5.639199339033423202e-04,-2.134540968781420758e-02
1.135669156246368536e-02,-4.074909985544564184e-03,-4.212480061551537956e-04
1.294649493751317756e-02,-2.050633693387334672e-02,-1.662686097653243156e-03
1.253919796494049402e-02,4.088629284023521590e-03,-1.538088749495310562e-02
7.949741097693535305e-03,7.875835805589826918e-03,-1.245192937334053083e-02
1.021326487713333959e-02,-9.360611833074823987e-03,-6.835237345911987505e-03
9.683818058283836377e-03,9.966585614213058913e-03,-1.050583509416821559e-03
9.809301258923288497e-03,-1.586674304339945763e-03,-1.764200192946724019e-02
5.793069716022634062e-03,1.070538899785830438e-02,6.156865190782984110e-03
1.170541245679458491e-02,-8.276126489888806573e-03,-1.522455945789731721e-03
1.006206767851844895e-02,-5.042402265378461042e-03,-2.500256905859925445e-03
1.294069951164337345e-02,-9.685998883942292109e-03,-2.340029004873371218e-03
9.948555807911051846e-03,1.099361984024099098e-02,-1.064995956528910423e-02
7.439925719032085619e-03,1.515710363916786436e-02,1.014797946673520919e-02
1.305406668371577456e-02,8.298421763250900956e-05,-2.034800667990420073e-02
1.206256592185303740e-02,8.472893208038650981e-03,7.410214086446512312e-03
1.161279831229747837e-02,-1.923439038886502056e-02,8.485901883627729484e-04
1.226402292198055036e-02,-3.996903359470723588e-03,-3.333336307161290871e-03
1.172182472402445545e-02,3.466118529476183621e-03,-1.373962997810090382e-02
9.085000784177009112e-03,2.183790876836488089e-03,-1.876424363557348263e-02
1.144284038518373139e-02,4.219327409654765985e-03,-1.984369200544458534e-02
1.103504747227394486e-02,7.907017315534257268e-03,-1.362589372368989277e-02
1.362562161154043210e-02,-3.147874222034888897e-03,7.488456677564422209e-03
1.319380835382626821e-02,-3.203270389117158015e-03,-8.404066362020880037e-04
1.191320407442728393e-02,-3.183257371886038557e-03,2.224970213153576112e-02
9.300165011933734377e-03,-9.002904766402768447e-03,-1.683901060408683065e-02
6.644198183781575492e-03,1.526755263041181497e-02,1.016989243322017830e-02
1.152852068489191618e-02,1.002333068806921315e-02,-9.944185977140380245e-03
1.151226669218559026e-02,-1.484162026171601326e-02,8.416768693788418895e-03
9.064716306567310172e-03,-3.215206441262555975e-03,-2.140085144628846563e-03
9.656229164386950781e-03,6.431615549810698390e-04,-1.351450714044449570e-03
1.155990141047228553e-02,1.070254110058614920e-04,1.438845684859555406e-02
1.049717243974936272e-02,1.096064028289132561e-02,-8.166308576132409736e-03
1.060036388170397005e-02,1.231228821093716813e-02,1.193440608880812909e-02
1.184777475302548067e-02,-1.574712870767776621e-02,6.010230176295875554e-03
6.443461233058831936e-03,1.308097889064470561e-02,1.327714826298081498e-02
1.156372282345910843e-02,-6.138797251982342634e-03,6.290266684192724264e-03
1.197011514024457109e-02,2.775835556318880220e-03,1.111718538600886715e-02
9.135547502715389220e-03,4.130869524769945934e-03,-1.539573254308775931e-02
8.818401375035506140e-03,2.934392874275711365e-03,-1.667118922608803316e-02
1.263016996656053659e-02,5.287153794091014464e-03,-1.641298430444771859e-03
1.033032982599146193e-02,1.093445507687197584e-03,-1.999386144366289281e-02
1.032201703355971507e-02,-1.932155755356879806e-02,4.092904389398470573e-03
6.189763016974704664e-03,1.001169700836170712e-02,1.203401407790487265e-02
1.189949632858263578e-02,-8.805205618909092355e-03,5.375522499469599993e-04
1.307519067393766478e-02,3.357844046122878106e-03,4.376689475679359197e-03
1.004299496080370696e-02,-2.655002706241719242e-03,-1.684821562063662168e-02
1.035706359332380991e-02,-1.979254522479783132e-03,-1.766658627430498993e-02
1.325783550680443776e-02,6.236766731717246180e-03,-2.147368496627254705e-03
9.785243138635284568e-03,-6.282711835303091304e-03,-1.640167150014745778e-02
9.710758940826451358e-03,-1.693223827929186617e-02,3.134186029439753329e-03
6.201679785790805560e-03,1.148629991709188697e-02,1.024546130288359752e-02
9.881507798074654417e-03,-3.552052686177604741e-03,-1.551656500863110230e-02
1.250112539918218219e-02,1.285752971307595584e-03,-4.806818819584664920e-03
1.068091185065487420e-02,-2.916760278427757858e-03,-1.514533602600542754e-02
1.177928687169400856e-02,8.707833087566455715e-03,2.070863217422547458e-03
1.234991760700235829e-02,4.595525932411801025e-03,-2.252650278399368280e-02
1.019875949052152439e-02,-2.350560958858253884e-03,6.707853832286320107e-04
9.595717817100279934e-03,-7.879869922167409557e-03,-1.697134192650104790e-04
5.592211241389630216e-03,1.176538097263791702e-02,1.004517079451043050e-02
1.075002806015687255e-02,7.051702126457957791e-03,7.812873864712580746e-03
8.860179004138938469e-03,2.384398297283029603e-03,1.105218950414021397e-04
9.196338583017705376e-03,-6.440593537636924229e-03,-1.615381262391655040e-02
1.185149714189786749e-02,5.073535089536474266e-03,-1.599800463905525936e-03
1.088745906997608606e-02,-8.872203689247374833e-03,5.266752810605615162e-03
1.119364474856119653e-02,-6.744594263180313069e-03,7.888173463559232726e-03
8.953029028910756970e-03,3.172788274544350098e-03,-1.387111995538976156e-02
1.185683985722972393e-02,-3.506996111398850285e-03,1.637115362299511670e-02
9.079726833356800003e-03,-1.787985150585255818e-03,-1.903259615875096955e-02
4.222627392529503323e-03,5.158752353747789697e-03,4.352401231102658377e-03
1.070253362664047581e-02,-1.174730415840301344e-03,-1.957552779697483911e-02
8.634691156919586594e-03,-4.290601895174005892e-03,5.107119470662765948e-03
1.405121714931037782e-02,-1.856503210111969115e-02,6.905401450985314445e-03
1.071770957038983840e-02,1.159020046590891403e-02,-1.216945079207348238e-03
1.104808684384914891e-02,4.924516961151466886e-03,-1.379497845553925330e-02
1.067013792404681270e-02,-9.163510970966995319e-04,-1.422199299238507617e-02
1.192301253403521728e-02,6.723940589421920425e-03,-1.667722452472764419e-02
8.742510963490488993e-03,9.369249904127630035e-03,-3.485488414958927157e-03
1.025768900790300676e-02,-3.993549247039144992e-04,1.357831315233698141e-02
1.381556900767974549e-02,1.023888741687176834e-02,7.044370666321938916e-03
9.405722976643915087e-03,2.285030144831252420e-03,-1.907023596676243882e-02
9.405236389198920466e-03,-6.769487991248657188e-03,-1.955248683980987529e-02
7.826586712152422062e-03,-2.759986540179249718e-03,-1.646013970766313853e-02
1.185156828304658079e-02,9.589211006045903624e-03,-7.527896108334962595e-03
1.151423434665760186e-02,6.451117084320692058e-03,-2.295768494308535190e-03
7.924088815288905102e-03,4.538075587863912852e-03,1.663562040186500552e-03
1.153658202886383155e-02,2.590915588976617102e-03,-7.070602061430713865e-04
8.267700333091961354e-03,-3.289987733694885955e-03,3.773667089504515425e-03
1.140515199027750115e-02,-3.630683161999212222e-03,1.034286120410122557e-02
1.139504303405296758e-02,-6.812632370739476334e-03,3.708615087194978952e-04
8.096637797278344317e-03,-9.448671081642021768e-03,6.477097593956575783e-04
1.258856568888594429e-02,-2.518131815054988187e-03,7.365199147055983935e-03
6.315588105249896923e-03,1.165164265953215310e-02,1.065635159736713633e-02
1.071213264233506282e-02,-4.731311357650572549e-03,1.214408943129609633e-02
9.004039413186767926e-03,-8.433748159112646262e-03,2.983524288119127500e-03
7.711122639515866420e-03,-5.957255597996698876e-03,-1.455231320124004100e-02
1.132010335950532978e-02,-5.362795407711508713e-03,4.150090471453186112e-04
5.956681220477330098e-03,1.212032526597206158e-02,1.046096784837129146e-02
1.208882287177256466e-02,4.523904404731413781e-03,-1.606217079931785904e-02
1.042940504359465836e-02,-2.508406009135595929e-02,1.619380244005308488e-03
5.813163043346233384e-03,9.903401334250818908e-03,9.002598852523226169e-03
5.822178633627389174e-03,9.334829511413445663e-03,6.534286925489606219e-03
9.775313075744900687e-03,-2.072865671640113441e-03,1.962615835220241946e-03
4.735893009267158789e-03,5.772084766422103976e-03,2.436094423817681230e-03
6.718088519898748716e-03,-1.518974471816554768e-02,1.301856742231714348e-03
9.162632233335327170e-03,-4.020492954117246766e-04,-1.414143464507243257e-02
1.143817361765015438e-02,4.309713130105548469e-03,2.140672965552059461e-03
5.270471616446436962e-03,9.904568543923082669e-03,7.267985190782645134e-03
9.048437633272449557e-03,-2.111686761840329742e-03,1.768431113567320474e-03
6.348127297861098049e-03,1.210640878433688616e-02,1.127527960701465992e-02
8.954469744457285371e-03,-1.693510431636013024e-03,-1.698216841854157874e-02
1.103628269675556439e-02,-1.014021595946106372e-02,-5.213884382307751439e-04
8.054691434041366324e-03,-2.400132806323180407e-02,9.537969084684594714e-03
9.537914868493715947e-03,-2.460042898002658476e-02,4.380617681024056437e-03
7.473525616286554735e-03,2.272090745829037466e-03,-1.168124127101135938e-02
1.051103215446536586e-02,1.625613287018475971e-03,-1.874653726036787371e-02
5.730926324355736616e-03,1.084982568924359146e-02,6.836863672527301525e-03
1.117163542391593975e-02,-1.246349617745499613e-02,1.010827888598704767e-03
1.003240146807028721e-02,-1.068067576701196841e-02,-2.253164277770387629e-03
9.110946388259842654e-03,3.882450808272406000e-03,-1.295976858754677510e-02
8.989214342164493499e-03,-1.775124971198910676e-02,3.488192630766081496e-03
8.262171150831082445e-03,1.510293949677962147e-03,-1.431608357636951663e-02
8.687839493885926231e-03,-1.516117608965865740e-02,-3.272286464372871437e-03
5.425744093668121576e-03,9.103507624214151120e-03,9.601538936578678934e-03
5.438513059666211062e-03,8.414385843164883319e-03,8.614993325527536827e-03
8.436264308173322540e-03,-1.250885987452123212e-02,1.545633406037956329e-03
7.946088890565900995e-03,1.146353498358933937e-02,7.499765139476179121e-03
1.501133856214656968e-02,6.827543696082698146e-04,1.299158953148913526e-02
1.401827529166388246e-02,7.662200896499495387e-03,2.169665887818850430e-03
1.128289328778664911e-02,-4.334401364553411642e-03,-1.004526551086866969e-02
1.177432575317784516e-02,2.594217904857346393e-03,8.041083207331763821e-03
1.203546388106973078e-02,-4.063282168351342073e-03,7.953902296976967864e-03
1.281308299072932144e-02,4.777717246897735665e-03,8.550788737945538582e-04
6.694760783733910356e-03,-2.681240114110156319e-03,-1.177256235285803997e-02
4.531417992437531718e-03,1.574514109489517661e-03,3.663221887631733231e-03
1.160271175713555383e-02,-1.359077478550039207e-02,-1.207424265574157411e-03
1.032099059485703033e-02,7.110232320597585122e-03,-1.146474805771660740e-03
6.442932543312681476e-03,-4.619641298350919342e-03,-8.431596413026781799e-05
6.081465774506104524e-03,7.823239887293088890e-03,3.565775037612441568e-03
1.187816530038386664e-02,1.283063818153848791e-03,-3.210132661309342012e-03
1.145526983168122619e-02,2.134266492973518024e-03,-3.058445986522251824e-03
1.289676538233714906e-02,7.664588259042616307e-03,2.464257578789218238e-04
1.022026103309854779e-02,-1.283639226517409998e-02,-7.721356309093150780e-03
1.192294237076367384e-02,-3.928862416637044289e-03,1.413859455670563037e-02
1.099719063893883457e-02,-8.983123413911919472e-03,-1.572580201643455564e-02
1.059960222310497857e-02,1.367084968585207446e-03,2.519772108458955776e-03
5.798341874760418006e-03,1.154357175897558971e-02,1.080131949342455315e-02
1.121480229088544188e-02,-5.420582026369584645e-03,-1.529950437091168181e-02
1.106872986647781248e-02,9.118054149078611004e-03,7.258692784525629972e-03
1.091746974359629127e-02,1.234794738934418858e-03,-1.489128390760580990e-02
1.273058652388448647e-02,-1.295001557807699127e-02,4.414948747486191136e-03
6.374300816356427181e-03,1.398005342678799480e-02,8.903122619662183837e-03
1.142695969995060311e-02,5.370629349732035894e-03,-7.292178208890940858e-03
1.002713046814837465e-02,-7.114994434388775303e-03,1.957911788617416188e-02
9.129895020320116100e-03,2.071234605291064155e-03,-1.907794287264303820e-02
